 

stn;time;tre200nn;qtre200nn;mtre200nn
INNSWZ;20200418;10.1;0;0
INNSWZ;20200419;9.0;0;0
INNSWZ;20200420;12.7;0;0
INNSWZ;20200421;10.4;0;0
INNSWZ;20200422;7.1;0;0
INNSWZ;20200423;7.9;0;0
INNSWZ;20200424;8.6;0;0
INNSWZ;20200425;12.2;0;0
INNSWZ;20200426;11.8;0;0
INNSWZ;20200427;10.0;0;0
INNSWZ;20200428;12.2;0;0
INNSWZ;20200429;8.2;0;0
INNSWZ;20200430;8.1;0;0
INNSWZ;20200501;6.8;0;0
INNSWZ;20200502;7.4;0;0
INNSWZ;20200503;3.7;0;0
INNSWZ;20200504;9.6;0;0
INNSWZ;20200505;12.2;0;0
INNSWZ;20200506;9.6;0;0
INNSWZ;20200507;5.3;0;0
INNSWZ;20200508;10.5;0;0
INNSWZ;20200509;13.6;0;0
INNSWZ;20200510;14.8;0;0
INNSWZ;20200511;15.7;0;0
INNSWZ;20200512;4.3;0;0
INNSWZ;20200513;8.8;0;0
INNSWZ;20200514;8.6;0;0
INNSWZ;20200515;9.5;0;0
INNSWZ;20200516;8.4;0;0
INNSWZ;20200517;11.2;0;0
INNSWZ;20200518;9.4;0;0
INNSWZ;20200519;10.7;0;0
INNSWZ;20200520;14.1;0;0
INNSWZ;20200521;10.9;0;0
INNSWZ;20200522;12.5;0;0
INNSWZ;20200523;15.1;0;0
INNSWZ;20200524;7.0;0;0
INNSWZ;20200525;8.6;0;0
INNSWZ;20200526;9.7;0;0
INNSWZ;20200527;9.0;0;0
INNSWZ;20200528;9.9;0;0
INNSWZ;20200529;10.0;0;0
INNSWZ;20200530;9.0;0;0
INNSWZ;20200531;8.9;0;0
INNSWZ;20200601;9.9;0;0
INNSWZ;20200602;11.7;0;0
INNSWZ;20200603;13.1;0;0
INNSWZ;20200604;14.9;0;0
INNSWZ;20200605;10.9;0;0
INNSWZ;20200606;12.7;0;0
INNSWZ;20200607;10.8;0;0
INNSWZ;20200608;10.6;0;0
INNSWZ;20200609;10.1;0;0
INNSWZ;20200610;10.8;0;-1
INNSWZ;20200611;11.3;0;0
INNSWZ;20200612;10.7;0;0
INNSWZ;20200613;12.6;0;0
INNSWZ;20200614;12.4;0;0
INNSWZ;20200615;13.7;0;0
INNSWZ;20200616;13.8;0;0
INNSWZ;20200617;14.8;0;0
INNSWZ;20200618;10.1;0;0
INNSWZ;20200619;11.4;0;0
INNSWZ;20200620;11.5;0;0
INNSWZ;20200621;12.7;0;0
INNSWZ;20200622;16.7;0;0
INNSWZ;20200623;13.6;0;0
INNSWZ;20200624;14.8;0;0
INNSWZ;20200625;15.4;0;0
INNSWZ;20200626;17.7;0;0
INNSWZ;20200627;15.2;0;0
INNSWZ;20200628;15.0;0;0
INNSWZ;20200629;14.8;0;0
INNSWZ;20200630;13.3;0;0
INNSWZ;20200701;16.3;0;0
INNSWZ;20200702;16.2;0;0
INNSWZ;20200703;14.2;0;0
INNSWZ;20200704;12.8;0;0
INNSWZ;20200705;14.9;0;0
INNSWZ;20200706;18.2;0;0
INNSWZ;20200707;11.6;0;0
INNSWZ;20200708;12.7;0;0
INNSWZ;20200709;15.4;0;0
INNSWZ;20200710;17.3;0;0
INNSWZ;20200711;15.0;0;0
INNSWZ;20200712;11.7;0;0
INNSWZ;20200713;13.8;0;0
INNSWZ;20200714;14.1;0;0
INNSWZ;20200715;15.4;0;0
INNSWZ;20200716;14.4;0;0
INNSWZ;20200717;14.3;0;0
INNSWZ;20200718;11.7;0;0
INNSWZ;20200719;12.8;0;0
INNSWZ;20200720;15.2;0;0
INNSWZ;20200721;16.9;0;0
INNSWZ;20200722;17.8;0;0
INNSWZ;20200723;16.2;0;0
INNSWZ;20200724;16.2;0;0
INNSWZ;20200725;15.1;0;0
INNSWZ;20200726;17.8;0;0
INNSWZ;20200727;16.2;0;0
INNSWZ;20200728;20.2;0;0
INNSWZ;20200729;19.2;0;0
INNSWZ;20200730;18.0;0;0
INNSWZ;20200731;20.1;0;0
INNSWZ;20200801;21.0;0;0
INNSWZ;20200802;18.5;0;0
INNSWZ;20200803;16.4;0;0
INNSWZ;20200804;11.7;0;0
INNSWZ;20200805;9.7;0;0
INNSWZ;20200806;12.6;0;0
INNSWZ;20200807;15.3;0;0
INNSWZ;20200808;17.1;0;0
INNSWZ;20200809;16.7;0;0
INNSWZ;20200810;18.8;0;0
INNSWZ;20200811;17.0;0;0
INNSWZ;20200812;18.7;0;0
INNSWZ;20200813;20.7;0;0
INNSWZ;20200814;17.9;0;0
INNSWZ;20200815;15.3;0;0
INNSWZ;20200816;17.0;0;0
INNSWZ;20200817;16.8;0;0
INNSWZ;20200818;15.7;0;0
INNSWZ;20200819;13.7;0;0
INNSWZ;20200820;19.1;0;0
INNSWZ;20200821;18.9;0;0
INNSWZ;20200822;20.6;0;0
INNSWZ;20200823;17.6;0;0
INNSWZ;20200824;15.0;0;0
INNSWZ;20200825;12.3;0;0
INNSWZ;20200826;15.6;0;0
INNSWZ;20200827;13.8;0;0
INNSWZ;20200828;15.1;0;0
INNSWZ;20200829;13.7;0;0
INNSWZ;20200830;12.6;0;0
INNSWZ;20200831;8.9;0;0
INNSWZ;20200901;11.0;0;0
INNSWZ;20200902;13.0;0;0
INNSWZ;20200903;10.6;0;0
INNSWZ;20200904;12.2;0;0
INNSWZ;20200905;14.7;0;0
INNSWZ;20200906;15.7;0;0
INNSWZ;20200907;12.6;0;0
INNSWZ;20200908;11.0;0;0
INNSWZ;20200909;12.5;0;0
INNSWZ;20200910;14.6;0;0
INNSWZ;20200911;15.6;0;0
INNSWZ;20200912;14.7;0;0
INNSWZ;20200913;15.2;0;0
INNSWZ;20200914;14.9;0;0
INNSWZ;20200915;15.0;0;0
INNSWZ;20200916;16.2;0;0
INNSWZ;20200917;15.5;0;0
INNSWZ;20200918;16.2;0;0
INNSWZ;20200919;14.7;0;0
INNSWZ;20200920;13.4;0;0
INNSWZ;20200921;16.0;0;0
INNSWZ;20200922;15.7;0;0
INNSWZ;20200923;15.1;0;0
INNSWZ;20200924;13.2;0;0
INNSWZ;20200925;9.2;0;0
INNSWZ;20200926;6.4;0;0
INNSWZ;20200927;4.8;0;0
INNSWZ;20200928;8.7;0;0
INNSWZ;20200929;9.9;0;0
INNSWZ;20200930;8.8;0;0
INNSWZ;20201001;7.9;0;0
INNSWZ;20201002;10.9;0;0
INNSWZ;20201003;9.9;0;0
INNSWZ;20201004;7.6;0;0
INNSWZ;20201005;8.3;0;0
INNSWZ;20201006;7.9;0;0
INNSWZ;20201007;8.8;0;0
INNSWZ;20201008;7.1;0;0
INNSWZ;20201009;8.3;0;0
INNSWZ;20201010;11.8;0;0
INNSWZ;20201011;6.8;0;0
INNSWZ;20201012;5.0;0;0
INNSWZ;20201013;3.6;0;0
INNSWZ;20201014;5.6;0;-1
INNSWZ;20201015;7.5;0;0
INNSWZ;20201016;5.5;0;0
INNSWZ;20201017;7.4;0;0
INNSWZ;20201018;7.3;0;0
INNSWZ;20201019;6.9;0;0
INNSWZ;20201020;3.5;0;0
INNSWZ;20201021;9.5;0;0
INNSWZ;20201022;9.4;0;0
INNSWZ;20201023;11.8;0;0
INNSWZ;20201024;11.0;0;0
INNSWZ;20201025;4.7;0;-8
INNSWZ;20201026;7.8;0;0
INNSWZ;20201027;4.2;0;0
INNSWZ;20201028;5.0;0;0
INNSWZ;20201029;9.2;0;0
INNSWZ;20201030;7.6;0;0
INNSWZ;20201031;4.9;0;0
INNSWZ;20201101;5.8;0;0
INNSWZ;20201102;11.8;0;0
INNSWZ;20201103;12.6;0;0
INNSWZ;20201104;7.5;0;0
INNSWZ;20201105;7.2;0;0
INNSWZ;20201106;7.9;0;0
INNSWZ;20201107;5.6;0;0
INNSWZ;20201108;5.2;0;0
INNSWZ;20201109;5.1;0;0
INNSWZ;20201110;4.0;0;0
INNSWZ;20201111;5.2;0;0
INNSWZ;20201112;5.2;0;0
INNSWZ;20201113;3.1;0;0
INNSWZ;20201114;-;-;-
INNSWZ;20201115;3.7;0;0
INNSWZ;20201116;8.3;0;0
INNSWZ;20201117;5.5;0;0
INNSWZ;20201118;2.8;0;0
INNSWZ;20201119;3.9;0;0
INNSWZ;20201120;4.3;0;0
INNSWZ;20201121;-1.1;0;0
INNSWZ;20201122;-1.6;0;0
INNSWZ;20201123;0.7;0;0
INNSWZ;20201124;-0.4;0;0
INNSWZ;20201125;1.2;0;0
INNSWZ;20201126;0.9;0;0
INNSWZ;20201127;0.2;0;0
INNSWZ;20201128;0.8;0;0
INNSWZ;20201129;1.9;0;0
INNSWZ;20201130;1.2;0;0
INNSWZ;20201201;-1.3;0;0
INNSWZ;20201202;0.9;0;0
INNSWZ;20201203;0.9;0;0
INNSWZ;20201204;-1.2;0;0
INNSWZ;20201205;0.2;0;0
INNSWZ;20201206;0.2;0;0
INNSWZ;20201207;0.2;0;0
INNSWZ;20201208;-0.7;0;0
INNSWZ;20201209;1.2;0;0
INNSWZ;20201210;-0.3;0;-7
INNSWZ;20201211;-3.8;0;0
INNSWZ;20201212;-0.2;0;0
INNSWZ;20201213;2.5;0;0
INNSWZ;20201214;0.3;0;0
INNSWZ;20201215;1.8;0;0
INNSWZ;20201216;1.9;0;0
INNSWZ;20201217;1.7;0;0
INNSWZ;20201218;1.1;0;0
INNSWZ;20201219;-0.3;0;0
INNSWZ;20201220;-0.6;0;0
INNSWZ;20201221;1.5;0;0
INNSWZ;20201222;3.8;0;0
INNSWZ;20201223;3.9;0;0
INNSWZ;20201224;5.8;0;0
INNSWZ;20201225;0.3;0;0
INNSWZ;20201226;-0.9;0;0
INNSWZ;20201227;-6.8;0;0
INNSWZ;20201228;0.8;0;0
INNSWZ;20201229;-2.6;0;0
INNSWZ;20201230;-2.7;0;0
INNSWZ;20201231;-3.0;0;0
INNSWZ;20210101;-0.9;0;0
INNSWZ;20210102;1.2;0;0
INNSWZ;20210103;0.0;0;0
INNSWZ;20210104;-0.7;0;0
INNSWZ;20210105;-0.2;0;0
INNSWZ;20210106;-1.4;0;0
INNSWZ;20210107;-2.4;0;0
INNSWZ;20210108;-3.8;0;0
INNSWZ;20210109;-7.0;0;0
INNSWZ;20210110;-7.9;0;0
INNSWZ;20210111;-5.3;0;0
INNSWZ;20210112;-6.2;0;0
INNSWZ;20210113;0.2;0;-1
INNSWZ;20210114;0.3;0;0
INNSWZ;20210115;0.1;0;0
INNSWZ;20210116;-3.3;0;0
INNSWZ;20210117;-3.5;0;0
INNSWZ;20210118;0.3;0;0
INNSWZ;20210119;-4.9;0;0
INNSWZ;20210120;-2.6;0;0
INNSWZ;20210121;2.0;0;0
INNSWZ;20210122;4.9;0;0
INNSWZ;20210123;0.7;0;0
INNSWZ;20210124;0.7;0;0
INNSWZ;20210125;-1.4;0;0
INNSWZ;20210126;-0.7;0;0
INNSWZ;20210127;-4.6;0;0
INNSWZ;20210128;-0.5;0;0
INNSWZ;20210129;3.2;0;0
INNSWZ;20210130;3.1;0;0
INNSWZ;20210131;2.7;0;0
INNSWZ;20210201;2.8;0;0
INNSWZ;20210202;3.0;0;0
INNSWZ;20210203;4.4;0;0
INNSWZ;20210204;2.5;0;0
INNSWZ;20210205;2.2;0;0
INNSWZ;20210206;2.9;0;0
INNSWZ;20210207;4.1;0;0
INNSWZ;20210208;1.2;0;0
INNSWZ;20210209;0.5;0;0
INNSWZ;20210210;-0.3;0;0
INNSWZ;20210211;-5.4;0;0
INNSWZ;20210212;-6.1;0;0
INNSWZ;20210213;-5.3;0;0
INNSWZ;20210214;-8.7;0;0
INNSWZ;20210215;-6.6;0;0
INNSWZ;20210216;1.9;0;0
INNSWZ;20210217;3.4;0;0
INNSWZ;20210218;-0.8;0;0
INNSWZ;20210219;3.5;0;0
INNSWZ;20210220;1.6;0;0
INNSWZ;20210221;1.1;0;0
INNSWZ;20210222;5.1;0;0
INNSWZ;20210223;3.9;0;0
INNSWZ;20210224;4.2;0;0
INNSWZ;20210225;2.9;0;0
INNSWZ;20210226;3.5;0;0
INNSWZ;20210227;6.6;0;0
INNSWZ;20210228;3.1;0;0
INNSWZ;20210301;-1.3;0;0
INNSWZ;20210302;-1.6;0;0
INNSWZ;20210303;2.2;0;0
INNSWZ;20210304;3.7;0;0
INNSWZ;20210305;4.8;0;0
INNSWZ;20210306;0.3;0;0
INNSWZ;20210307;0.4;0;0
INNSWZ;20210308;4.3;0;0
INNSWZ;20210309;1.5;0;0
INNSWZ;20210310;2.2;0;-1
INNSWZ;20210311;4.8;0;0
INNSWZ;20210312;5.0;0;0
INNSWZ;20210313;2.2;0;0
INNSWZ;20210314;1.3;0;0
INNSWZ;20210315;0.2;0;0
INNSWZ;20210316;0.8;0;0
INNSWZ;20210317;0.7;0;0
INNSWZ;20210318;0.5;0;0
INNSWZ;20210319;-3.1;0;0
INNSWZ;20210320;0.0;0;0
INNSWZ;20210321;-1.4;0;0
INNSWZ;20210322;1.2;0;0
INNSWZ;20210323;-1.5;0;0
INNSWZ;20210324;-0.5;0;0
INNSWZ;20210325;1.7;0;0
INNSWZ;20210326;2.6;0;0
INNSWZ;20210327;-;-;-
INNSWZ;20210328;-;-;-
INNSWZ;20210329;3.5;0;0
INNSWZ;20210330;4.4;0;0
INNSWZ;20210331;5.9;0;0
INNSWZ;20210401;7.4;0;0
INNSWZ;20210402;8.3;0;0
INNSWZ;20210403;5.8;0;0
INNSWZ;20210404;0.5;0;0
INNSWZ;20210405;2.5;0;0
INNSWZ;20210406;-2.6;0;0
INNSWZ;20210407;-2.3;0;0
INNSWZ;20210408;-2.1;0;0
INNSWZ;20210409;1.1;0;0
INNSWZ;20210410;5.5;0;0
INNSWZ;20210411;8.4;0;0
INNSWZ;20210412;2.5;0;0
INNSWZ;20210413;0.2;0;0
INNSWZ;20210414;-0.9;0;0
INNSWZ;20210415;0.8;0;0
INNSWZ;20210416;-1.1;0;0
INNSWZ;20210417;1.3;0;0
INNSWZ;20210418;4.6;0;0
INNSWZ;20210419;4.7;0;0
INNSWZ;20210420;1.9;0;0
INNSWZ;20210421;3.9;0;0
INNSWZ;20210422;5.4;0;0
INNSWZ;20210423;4.1;0;0
INNSWZ;20210424;4.8;0;0
INNSWZ;20210425;9.1;0;0
INNSWZ;20210426;7.8;0;0
INNSWZ;20210427;6.9;0;0
INNSWZ;20210428;11.0;0;0
INNSWZ;20210429;9.6;0;0
INNSWZ;20210430;-;-;-
INNSWZ;20210501;6.6;0;0
INNSWZ;20210502;4.3;0;0
INNSWZ;20210503;3.1;0;0
INNSWZ;20210504;4.2;0;0
INNSWZ;20210505;9.2;0;0
INNSWZ;20210506;-;-;-
INNSWZ;20210507;-;-;-
INNSWZ;20210508;2.7;0;0
INNSWZ;20210509;7.4;0;0
INNSWZ;20210510;20.5;0;0
INNSWZ;20210511;10.9;0;0
INNSWZ;20210512;7.6;0;0
INNSWZ;20210513;6.7;0;0
INNSWZ;20210514;-;-;-
INNSWZ;20210515;-;-;-
INNSWZ;20210516;6.9;0;0
INNSWZ;20210517;7.6;0;0
INNSWZ;20210518;-;-;-
INNSWZ;20210519;-;-;-
INNSWZ;20210520;6.4;0;0
INNSWZ;20210521;-;-;-
INNSWZ;20210522;-;-;-
INNSWZ;20210523;-;-;-
INNSWZ;20210524;-;-;-
INNSWZ;20210525;8.1;0;0
INNSWZ;20210526;-;-;-
INNSWZ;20210527;9.5;0;0
INNSWZ;20210528;-;-;-
INNSWZ;20210529;-;-;-
INNSWZ;20210530;-;-;-
INNSWZ;20210531;-;-;-
INNSWZ;20210601;9.9;0;0
INNSWZ;20210602;-;-;-
INNSWZ;20210603;-;-;-
INNSWZ;20210604;15.4;0;0
INNSWZ;20210605;14.7;0;0
INNSWZ;20210606;-;-;-
INNSWZ;20210607;13.9;0;0
INNSWZ;20210608;-;-;-
INNSWZ;20210609;-;-;-
INNSWZ;20210610;11.2;0;0
INNSWZ;20210611;-;-;-
INNSWZ;20210612;-;-;-
INNSWZ;20210613;-;-;-
INNSWZ;20210614;-;-;-
INNSWZ;20210615;-;-;-
INNSWZ;20210616;17.1;0;0
INNSWZ;20210617;-;-;-
INNSWZ;20210618;19.8;0;0
INNSWZ;20210619;18.4;0;0
INNSWZ;20210620;-;-;-
INNSWZ;20210621;-;-;-
INNSWZ;20210622;-;-;-
INNSWZ;20210623;15.5;0;0
INNSWZ;20210624;-;-;-
INNSWZ;20210625;-;-;-
INNSWZ;20210626;-;-;-
INNSWZ;20210627;-;-;-
INNSWZ;20210628;-;-;-
INNSWZ;20210629;-;-;-
INNSWZ;20210630;-;-;-
INNSWZ;20210701;12.2;0;0
INNSWZ;20210702;13.1;0;0
INNSWZ;20210703;14.1;0;0
INNSWZ;20210704;-;-;-
INNSWZ;20210705;-;-;-
INNSWZ;20210706;-;-;-
INNSWZ;20210707;-;-;-
INNSWZ;20210708;15.7;0;0
INNSWZ;20210709;-;-;-
INNSWZ;20210710;12.0;0;0
INNSWZ;20210711;-;-;-
INNSWZ;20210712;-;-;-
INNSWZ;20210713;14.2;0;0
INNSWZ;20210714;10.1;0;0
INNSWZ;20210715;-;-;-
INNSWZ;20210716;13.4;0;0
INNSWZ;20210717;-;-;-
INNSWZ;20210718;-;-;-
INNSWZ;20210719;-;-;-
INNSWZ;20210720;-;-;-
INNSWZ;20210721;-;-;-
INNSWZ;20210722;-;-;-
INNSWZ;20210723;16.5;0;0
INNSWZ;20210724;-;-;-
INNSWZ;20210725;-;-;-
INNSWZ;20210726;-;-;-
INNSWZ;20210727;-;-;-
INNSWZ;20210728;-;-;-
INNSWZ;20210729;-;-;-
INNSWZ;20210730;-;-;-
INNSWZ;20210731;-;-;-
INNSWZ;20210801;13.8;0;0
INNSWZ;20210802;-;-;-
INNSWZ;20210803;-;-;-
INNSWZ;20210804;-;-;-
INNSWZ;20210805;14.1;0;-4
INNSWZ;20210806;14.3;0;0
INNSWZ;20210807;15.9;0;0
INNSWZ;20210808;-;-;-
INNSWZ;20210809;-;-;-
INNSWZ;20210810;13.4;0;0
INNSWZ;20210811;-;-;-
INNSWZ;20210812;16.0;0;0
INNSWZ;20210813;18.7;0;0
INNSWZ;20210814;-;-;-
INNSWZ;20210815;-;-;-
INNSWZ;20210816;19.5;0;0
INNSWZ;20210817;13.3;0;0
INNSWZ;20210818;14.5;0;0
INNSWZ;20210819;16.2;0;0
INNSWZ;20210820;-;-;-
INNSWZ;20210821;-;-;-
INNSWZ;20210822;16.6;0;0
INNSWZ;20210823;-;-;-
INNSWZ;20210824;12.9;0;0
INNSWZ;20210825;13.6;0;0
INNSWZ;20210826;-;-;-
INNSWZ;20210827;-;-;-
INNSWZ;20210828;-;-;-
INNSWZ;20210829;11.6;0;0
INNSWZ;20210830;-;-;-
INNSWZ;20210831;-;-;-
INNSWZ;20210901;9.8;0;0
INNSWZ;20210902;-;-;-
INNSWZ;20210903;-;-;-
INNSWZ;20210904;-;-;-
INNSWZ;20210905;13.0;0;0
INNSWZ;20210906;-;-;-
INNSWZ;20210907;-;-;-
INNSWZ;20210908;13.4;0;0
INNSWZ;20210909;-;-;-
INNSWZ;20210910;-;-;-
INNSWZ;20210911;14.7;0;0
INNSWZ;20210912;-;-;-
INNSWZ;20210913;-;-;-
INNSWZ;20210914;-;-;-
INNSWZ;20210915;-;-;-
INNSWZ;20210916;17.6;0;0
INNSWZ;20210917;15.0;0;0
INNSWZ;20210918;12.0;0;0
INNSWZ;20210919;-;-;-
INNSWZ;20210920;10.2;0;0
INNSWZ;20210921;12.3;0;0
INNSWZ;20210922;-;-;-
INNSWZ;20210923;-;-;-
INNSWZ;20210924;-;-;-
INNSWZ;20210925;-;-;-
INNSWZ;20210926;-;-;-
INNSWZ;20210927;12.5;0;0
INNSWZ;20210928;14.0;0;0
INNSWZ;20210929;-;-;-
INNSWZ;20210930;9.6;0;0
INNSWZ;20211001;7.4;0;0
INNSWZ;20211002;-;-;-
INNSWZ;20211003;-;-;-
INNSWZ;20211004;-;-;-
INNSWZ;20211005;-;-;-
INNSWZ;20211006;-;-;-
INNSWZ;20211007;-;-;-
INNSWZ;20211008;-;-;-
INNSWZ;20211009;-;-;-
INNSWZ;20211010;-;-;-
INNSWZ;20211011;2.8;0;0
INNSWZ;20211012;-;-;-
INNSWZ;20211013;-;-;-
INNSWZ;20211014;2.0;0;0
INNSWZ;20211015;-;-;-
INNSWZ;20211016;4.0;0;0
INNSWZ;20211017;-;-;-
INNSWZ;20211018;-;-;-
INNSWZ;20211019;7.5;0;0
INNSWZ;20211020;-;-;-
INNSWZ;20211021;-;-;-
INNSWZ;20211022;-;-;-
INNSWZ;20211023;-;-;-
INNSWZ;20211024;-;-;-
INNSWZ;20211025;-;-;-
INNSWZ;20211026;-;-;-
INNSWZ;20211027;-;-;-
INNSWZ;20211028;3.0;0;0
INNSWZ;20211029;-;-;-
INNSWZ;20211030;-;-;-
INNSWZ;20211031;8.1;0;-8
INNSWZ;20211101;10.2;0;0
INNSWZ;20211102;5.5;0;0
INNSWZ;20211103;3.2;0;0
INNSWZ;20211104;4.4;0;0
INNSWZ;20211105;2.6;0;0
INNSWZ;20211106;-0.1;0;0
INNSWZ;20211107;-0.9;0;0
INNSWZ;20211108;-;-;-
INNSWZ;20211109;-;-;-
INNSWZ;20211110;-;-;-
INNSWZ;20211111;3.0;0;0
INNSWZ;20211112;-;-;-
INNSWZ;20211113;4.3;0;0
INNSWZ;20211114;6.5;0;0
INNSWZ;20211115;4.2;0;0
INNSWZ;20211116;5.4;0;0
INNSWZ;20211117;-;-;-
INNSWZ;20211118;-;-;-
INNSWZ;20211119;-;-;-
INNSWZ;20211120;-;-;-
INNSWZ;20211121;-;-;-
INNSWZ;20211122;-;-;-
INNSWZ;20211123;-;-;-
INNSWZ;20211124;3.8;0;0
INNSWZ;20211125;1.6;0;0
INNSWZ;20211126;-;-;-
INNSWZ;20211127;-;-;-
INNSWZ;20211128;0.4;0;0
INNSWZ;20211129;-;-;-
INNSWZ;20211130;-2.1;0;0
INNSWZ;20211201;0.7;0;0
INNSWZ;20211202;-;-;-
INNSWZ;20211203;-1.1;0;0
INNSWZ;20211204;-;-;-
INNSWZ;20211205;-;-;-
INNSWZ;20211206;-;-;-
INNSWZ;20211207;-;-;-
INNSWZ;20211208;-1.6;0;0
INNSWZ;20211209;0.1;0;0
INNSWZ;20211210;-;-;-
INNSWZ;20211211;-;-;-
INNSWZ;20211212;-;-;-
INNSWZ;20211213;-;-;-
INNSWZ;20211214;-;-;-
INNSWZ;20211215;-;-;-
INNSWZ;20211216;1.2;0;0
INNSWZ;20211217;-;-;-
INNSWZ;20211218;-0.3;0;0
INNSWZ;20211219;-;-;-
INNSWZ;20211220;-1.8;0;0
INNSWZ;20211221;-;-;-
INNSWZ;20211222;-2.1;0;0
INNSWZ;20211223;-4.2;0;0
INNSWZ;20211224;-;-;-
INNSWZ;20211225;-;-;-
INNSWZ;20211226;-;-;-
INNSWZ;20211227;1.6;0;0
INNSWZ;20211228;-;-;-
INNSWZ;20211229;4.9;0;0
INNSWZ;20211230;5.2;0;0
INNSWZ;20211231;-;-;-
INNSWZ;20220101;1.4;0;0
INNSWZ;20220102;1.1;0;0
INNSWZ;20220103;-;-;-
INNSWZ;20220104;6.5;0;0
INNSWZ;20220105;1.2;0;0
INNSWZ;20220106;-0.1;0;0
INNSWZ;20220107;-3.7;0;0
INNSWZ;20220108;-;-;-
INNSWZ;20220109;1.7;0;0
INNSWZ;20220110;-;-;-
INNSWZ;20220111;-4.3;0;0
INNSWZ;20220112;-;-;-
INNSWZ;20220113;-;-;-
INNSWZ;20220114;-;-;-
INNSWZ;20220115;-;-;-
INNSWZ;20220116;-2.4;0;0
INNSWZ;20220117;-;-;-
INNSWZ;20220118;-1.6;0;0
INNSWZ;20220119;-3.3;0;0
INNSWZ;20220120;0.7;0;0
INNSWZ;20220121;-;-;-
INNSWZ;20220122;-;-;-
INNSWZ;20220123;-;-;-
INNSWZ;20220124;-;-;-
INNSWZ;20220125;-;-;-
INNSWZ;20220126;-;-;-
INNSWZ;20220127;-;-;-
INNSWZ;20220128;-;-;-
INNSWZ;20220129;-0.6;0;0
INNSWZ;20220130;-;-;-
INNSWZ;20220131;-0.2;0;0
INNSWZ;20220201;0.5;0;0
INNSWZ;20220202;-;-;-
INNSWZ;20220203;1.8;0;0
INNSWZ;20220204;-;-;-
INNSWZ;20220205;-;-;-
INNSWZ;20220206;-;-;-
INNSWZ;20220207;2.8;0;0
INNSWZ;20220208;-;-;-
INNSWZ;20220209;-;-;-
INNSWZ;20220210;-;-;-
INNSWZ;20220211;-;-;-
INNSWZ;20220212;-;-;-
INNSWZ;20220213;-;-;-
INNSWZ;20220214;-;-;-
INNSWZ;20220215;-;-;-
INNSWZ;20220216;0.2;0;0
INNSWZ;20220217;5.4;0;0
INNSWZ;20220218;-;-;-
INNSWZ;20220219;-;-;-
INNSWZ;20220220;-;-;-
INNSWZ;20220221;-;-;-
INNSWZ;20220222;-;-;-
INNSWZ;20220223;-;-;-
INNSWZ;20220224;1.5;0;0
INNSWZ;20220225;-;-;-
INNSWZ;20220226;-;-;-
INNSWZ;20220227;-;-;-
INNSWZ;20220228;-;-;-
INNSWZ;20220301;-2.7;0;0
INNSWZ;20220302;-;-;-
INNSWZ;20220303;1.4;0;0
INNSWZ;20220304;0.4;0;0
INNSWZ;20220305;-3.1;0;0
INNSWZ;20220306;-3.0;0;0
INNSWZ;20220307;-;-;-
INNSWZ;20220308;-3.5;0;0
INNSWZ;20220309;-;-;-
INNSWZ;20220310;-0.8;0;0
INNSWZ;20220311;-0.3;0;0
INNSWZ;20220312;2.9;0;0
INNSWZ;20220313;-;-;-
INNSWZ;20220314;-;-;-
INNSWZ;20220315;-;-;-
INNSWZ;20220316;6.5;0;0
INNSWZ;20220317;6.0;0;0
INNSWZ;20220318;-;-;-
INNSWZ;20220319;-;-;-
INNSWZ;20220320;-;-;-
INNSWZ;20220321;2.3;0;0
INNSWZ;20220322;1.1;0;0
INNSWZ;20220323;-;-;-
INNSWZ;20220324;-;-;-
INNSWZ;20220325;-;-;-
INNSWZ;20220326;3.6;0;0
INNSWZ;20220327;3.0;0;0
INNSWZ;20220328;-;-;-
INNSWZ;20220329;-;-;-
INNSWZ;20220330;-;-;-
INNSWZ;20220331;-;-;-
INNSWZ;20220401;2.2;0;0
INNSWZ;20220402;-;-;-
INNSWZ;20220403;-;-;-
INNSWZ;20220404;-;-;-
INNSWZ;20220405;-;-;-
INNSWZ;20220406;-;-;-
INNSWZ;20220407;7.7;0;0
INNSWZ;20220408;8.5;0;0
INNSWZ;20220409;-;-;-
INNSWZ;20220410;-;-;-
INNSWZ;20220411;-;-;-
INNSWZ;20220412;5.0;0;-1
INNSWZ;20220413;-;-;-
INNSWZ;20220414;9.2;0;0
INNSWZ;20220415;-;-;-
INNSWZ;20220416;8.4;0;0
INNSWZ;20220417;-;-;-
INNSWZ;20220418;-;-;-
INNSWZ;20220419;-;-;-
INNSWZ;20220420;6.1;0;0
INNSWZ;20220421;5.1;0;0
INNSWZ;20220422;-;-;-
INNSWZ;20220423;-;-;-
INNSWZ;20220424;-;-;-
INNSWZ;20220425;-;-;-
INNSWZ;20220426;7.3;0;0
INNSWZ;20220427;-;-;-
INNSWZ;20220428;5.8;0;0
INNSWZ;20220429;-;-;-
INNSWZ;20220430;-;-;-
INNSWZ;20220501;7.3;0;0
INNSWZ;20220502;-;-;-
INNSWZ;20220503;-;-;-
INNSWZ;20220504;10.0;0;0
INNSWZ;20220505;10.4;0;0
INNSWZ;20220506;9.5;0;0
INNSWZ;20220507;-;-;-
INNSWZ;20220508;-;-;-
INNSWZ;20220509;-;-;-
INNSWZ;20220510;-;-;-
INNSWZ;20220511;-;-;-
INNSWZ;20220512;15.0;0;0
